timestamp,open,high,low,close,volume
2025-02-18T08:00:00,95461.4,95857.5,95074.3,95666.1,17.61184191
2025-02-18T12:00:00,95635.6,96667.8,95287.7,95518.2,10.56933372
2025-02-18T16:00:00,95550.7,95578.1,93433.6,94159.7,158.03957746
2025-02-18T20:00:00,94091.7,95610.5,93780.4,95610.5,12.41872153
2025-02-19T00:00:00,95610.7,95883.4,95071.2,95692.0,7.48718099
2025-02-19T04:00:00,95729.0,95832.1,95085.7,95663.8,10.15438585
2025-02-19T08:00:00,95674.2,96443.2,95635.6,96356.5,10.60641829
2025-02-19T12:00:00,96356.5,96615.3,95593.1,95968.5,15.80708191
2025-02-19T16:00:00,95933.7,96483.8,95444.6,96166.5,36.1094431
2025-02-19T20:00:00,96166.4,96800.0,96075.2,96633.4,49.27978674
2025-02-20T00:00:00,96630.9,97295.1,96428.1,97034.5,7.05747537
2025-02-20T04:00:00,97053.1,97284.7,96813.2,96891.5,11.29044784
2025-02-20T08:00:00,96858.9,97364.0,96801.6,97198.8,16.36330361
2025-02-20T12:00:00,97262.1,97973.7,96867.2,96890.0,34.99425487
2025-02-20T16:00:00,96890.1,98455.5,96890.1,98418.9,25.15747945
2025-02-20T20:00:00,98418.9,98713.3,98001.1,98321.6,56.95262353
2025-02-21T00:00:00,98321.7,98467.6,98081.9,98125.3,1.62186729
2025-02-21T04:00:00,98152.2,98574.9,98115.5,98175.2,3.15221814
2025-02-21T08:00:00,98212.7,98850.0,98138.9,98636.5,19.97223163
2025-02-21T12:00:00,98634.4,99444.7,97200.0,97974.5,54.30474227
2025-02-21T16:00:00,98056.7,98653.4,95250.8,95276.7,32.8677723
2025-02-21T20:00:00,95261.5,96177.4,94930.1,96166.8,17.22130256
2025-02-22T00:00:00,96177.5,96448.8,95890.0,96296.2,8.97637368
2025-02-22T04:00:00,96297.8,96553.0,96297.8,96305.6,9.41909157
2025-02-22T08:00:00,96309.5,96552.0,96177.5,96551.9,5.08791323
2025-02-22T12:00:00,96551.9,96900.0,96505.3,96617.9,5.85582805
2025-02-22T16:00:00,96585.1,96787.2,96400.1,96607.6,4.80426932
2025-02-22T20:00:00,96612.6,96687.8,96505.4,96543.3,6.4299906
2025-02-23T00:00:00,96543.4,96597.4,96402.2,96410.6,0.66789649
2025-02-23T04:00:00,96410.6,96555.0,96210.0,96525.9,0.8485331
2025-02-23T08:00:00,96527.9,96527.9,96109.1,96118.1,3.65727205
2025-02-23T12:00:00,96118.1,96140.6,95450.0,95450.0,8.40980837
2025-02-23T16:00:00,95450.1,95853.2,95259.4,95740.1,3.12814052
2025-02-23T20:00:00,95753.3,96267.4,95562.3,96248.8,4.04532212
2025-02-24T00:00:00,96257.2,96465.3,95315.0,95423.7,4.78839531
2025-02-24T04:00:00,95428.7,95931.7,95111.1,95890.4,8.75664822
2025-02-24T08:00:00,95917.5,96126.0,95366.7,95811.9,8.88865192
2025-02-24T12:00:00,95783.7,96015.0,93890.0,94278.7,19.15771587
2025-02-24T16:00:00,94288.1,95137.2,93703.6,93936.1,54.4860855
2025-02-24T20:00:00,93913.5,94578.0,91348.6,91554.7,117.28458004
2025-02-25T00:00:00,91538.2,92523.8,91000.0,92156.8,72.12581459
2025-02-25T04:00:00,92156.8,92300.0,88251.1,89355.1,133.52583224
2025-02-25T08:00:00,89318.0,90049.7,86931.6,89202.2,107.28044662
2025-02-25T12:00:00,89207.7,89562.9,86104.9,87231.5,130.72411528
2025-02-25T16:00:00,87251.7,88050.6,86200.0,87927.0,85.44233129
2025-02-25T20:00:00,87943.0,89441.1,87634.0,88800.0,62.95885825
2025-02-26T00:00:00,88750.1,89395.2,88165.8,88901.7,13.79245584
2025-02-26T04:00:00,88936.4,89200.1,88439.8,88734.3,11.28878982
2025-02-26T08:00:00,88724.7,89304.9,88209.6,88635.0,26.28616545
2025-02-26T12:00:00,88667.2,88667.2,85425.3,87438.9,77.10696856
2025-02-26T16:00:00,87552.3,87728.0,83448.1,83900.1,120.23783531
2025-02-26T20:00:00,83919.5,85340.7,82270.1,84286.0,118.06909428
2025-02-27T00:00:00,84242.7,85423.2,84063.0,85239.8,10.96648442
2025-02-27T04:00:00,85236.2,86680.8,84717.9,86355.8,16.85890739
2025-02-27T08:00:00,86300.0,87072.2,85943.9,86748.9,43.87624735
2025-02-27T12:00:00,86702.1,86793.2,84652.2,85645.3,28.36174964
2025-02-27T16:00:00,85531.3,85660.6,83670.6,84102.3,30.77335346
2025-02-27T20:00:00,84060.2,84861.9,82775.1,84803.5,40.78640871
2025-02-28T00:00:00,84720.9,84833.8,79595.0,80353.2,76.70312336
2025-02-28T04:00:00,80400.2,80901.5,78888.0,79209.8,158.00182947
2025-02-28T08:00:00,79164.0,80815.9,78311.0,80479.7,46.62595746
2025-02-28T12:00:00,80479.6,84394.7,80096.9,84001.5,58.13868425
2025-02-28T16:00:00,84001.1,85084.7,83253.0,84493.7,113.47672141
2025-02-28T20:00:00,84500.0,84803.0,83641.5,84387.9,25.52346845
2025-03-01T00:00:00,84372.0,85600.7,83860.4,85333.3,206.73430832
2025-03-01T04:00:00,85383.2,86500.0,84789.3,84894.0,8.8602033
2025-03-01T08:00:00,84789.2,85506.6,84400.7,84639.0,15.79170074
2025-03-01T12:00:00,84642.2,84915.7,84350.5,84782.2,14.81932309
2025-03-01T16:00:00,84799.7,85516.1,84708.1,85482.0,6.0415723
2025-03-01T20:00:00,85492.8,86200.0,85333.1,86071.7,5.36044459
2025-03-02T00:00:00,86068.9,86500.0,85687.0,85881.6,84.58988411
2025-03-02T04:00:00,85872.3,86500.0,85590.1,86254.7,5.12634805
2025-03-02T08:00:00,86249.8,86264.0,85711.9,86148.1,4.0972813
2025-03-02T12:00:00,86066.1,88635.4,85082.3,87448.4,30.48508459
2025-03-02T16:00:00,87446.1,95000.0,87387.6,93526.4,186.30650977
2025-03-02T20:00:00,93535.3,94834.7,93535.3,94280.8,43.46645625
2025-03-03T00:00:00,94280.9,94321.3,92474.0,92741.3,24.91407417
2025-03-03T04:00:00,92701.0,93325.1,91246.0,92472.0,30.82807441
2025-03-03T08:00:00,92371.4,92833.3,91191.5,92701.5,20.94379519
2025-03-03T12:00:00,92714.9,93669.6,89027.8,90016.8,68.22366085
2025-03-03T16:00:00,90028.0,90909.7,85600.1,85605.2,54.06853391
2025-03-03T20:00:00,85600.1,86962.6,85155.0,86151.0,56.65111793
2025-03-04T00:00:00,86223.4,86737.4,82500.1,84001.2,33.11090767
2025-03-04T04:00:00,84001.2,84508.1,83210.1,83210.1,21.58304226
2025-03-04T08:00:00,83210.1,84301.7,83210.1,83946.0,21.26767302
2025-03-04T12:00:00,83928.1,84900.0,81566.2,82896.5,55.65031036
2025-03-04T16:00:00,82982.4,88421.1,82009.6,88229.4,61.9074221
2025-03-04T20:00:00,88220.9,88919.9,86604.0,87273.9,32.58124572
2025-03-05T00:00:00,87264.2,87870.7,86397.0,86879.7,7.16570219
2025-03-05T04:00:00,86833.5,87714.9,86793.5,87623.6,9.0144941
2025-03-05T08:00:00,87623.7,90597.2,87623.7,89767.8,63.77532306
2025-03-05T12:00:00,89839.8,90854.1,87922.2,88355.8,32.97637586
2025-03-05T16:00:00,88326.7,90408.8,87651.8,89800.0,30.55288699
2025-03-05T20:00:00,89800.1,90941.1,89678.4,90624.5,18.06838493
2025-03-06T00:00:00,90601.8,91991.2,90000.3,91546.6,14.03425362
2025-03-06T04:00:00,91607.7,92779.7,91321.0,91334.4,25.72424715
2025-03-06T08:00:00,91334.3,91600.0,90671.8,91335.4,18.57126983
2025-03-06T12:00:00,91372.6,91400.0,89198.4,90807.9,39.1777939
2025-03-06T16:00:00,90845.0,91011.1,87899.8,88542.0,27.82090461
2025-03-06T20:00:00,88541.1,90805.4,88533.6,89976.3,36.61322198
2025-03-07T00:00:00,89965.3,91193.4,84726.8,86985.7,108.34781918
2025-03-07T04:00:00,86965.7,88584.2,86895.3,88314.7,17.40919794
2025-03-07T08:00:00,88364.2,89627.5,88006.1,88937.6,12.29585431
2025-03-07T12:00:00,88976.8,91046.0,88086.1,88432.3,45.35320583
2025-03-07T16:00:00,88410.1,88996.1,86567.5,87746.6,77.51547103
2025-03-07T20:00:00,87746.7,88421.1,85654.0,86777.8,24.75352926
2025-03-08T00:00:00,86790.1,86844.3,85303.6,86040.1,9.93053914
2025-03-08T04:00:00,85922.3,86626.3,85684.2,86165.4,12.32050569
2025-03-08T08:00:00,86198.0,86417.1,85768.4,85923.1,3.31224607
2025-03-08T12:00:00,85957.2,86572.2,85840.6,86402.4,19.6958759
2025-03-08T16:00:00,86405.7,86462.5,85678.6,86251.5,3.13327632
2025-03-08T20:00:00,86235.3,86495.0,85913.8,86180.7,0.6112034
2025-03-09T00:00:00,86228.8,86493.1,85950.8,86202.2,1.84288694
2025-03-09T04:00:00,86122.0,86127.8,85845.9,86005.5,2.11312635
2025-03-09T08:00:00,86010.7,86049.7,84682.0,85026.2,15.16721564
2025-03-09T12:00:00,85015.8,85015.8,82802.3,83078.6,29.71306894
2025-03-09T16:00:00,83077.6,83698.3,82210.7,82597.8,23.12664747
2025-03-09T20:00:00,82639.3,83480.4,80053.5,80607.1,55.94941656
2025-03-10T00:00:00,80750.5,82655.3,80123.0,82145.0,21.12923002
2025-03-10T04:00:00,82044.9,82712.5,82003.6,82307.6,22.34510189
2025-03-10T08:00:00,82313.3,83986.7,81209.3,83523.3,56.8695308
2025-03-10T12:00:00,83570.0,83701.8,79202.0,80032.5,98.60981422
2025-03-10T16:00:00,80034.5,80214.3,77500.0,78924.8,96.82462985
2025-03-10T20:00:00,79043.4,79878.3,78403.3,78591.1,39.88173995
2025-03-11T00:00:00,78619.7,79879.9,76587.6,79533.7,34.23204899
2025-03-11T04:00:00,79520.6,80557.0,79520.6,80473.2,12.76526741
2025-03-11T08:00:00,80414.3,82028.3,80346.7,81737.7,17.86042274
2025-03-11T12:00:00,81727.5,82149.5,79131.4,81315.7,34.63739063
2025-03-11T16:00:00,81220.5,83600.0,80671.4,83201.0,55.66450022
2025-03-11T20:00:00,83136.3,83302.2,82597.5,82827.7,22.54554552
2025-03-12T00:00:00,82896.5,83723.0,82124.8,82124.8,17.503764
2025-03-12T04:00:00,82129.8,82516.4,81342.9,82473.8,22.40342437
2025-03-12T08:00:00,82449.2,83000.0,82078.9,82991.0,10.37134358
2025-03-12T12:00:00,83004.2,84487.2,80720.8,81708.0,36.05290343
2025-03-12T16:00:00,81720.8,83096.3,81632.2,83008.3,34.23959021
2025-03-12T20:00:00,82903.6,83844.0,82749.3,83740.5,15.68631127
2025-03-13T00:00:00,83684.3,84295.8,83358.4,83597.8,33.44067889
2025-03-13T04:00:00,83561.2,83680.2,82871.8,83196.3,1.89322235
2025-03-13T08:00:00,83194.8,83460.9,82481.0,82869.5,19.55443812
2025-03-13T12:00:00,82950.0,83902.1,81009.4,81027.9,35.28379321
2025-03-13T16:00:00,81049.1,81217.8,79981.4,80142.1,52.36240079
2025-03-13T20:00:00,80216.7,81480.1,80216.7,81129.7,22.36543216
2025-03-14T00:00:00,81128.3,82248.5,80828.0,81884.4,5.16077694
2025-03-14T04:00:00,81922.5,82446.3,81804.9,82224.9,5.52388617
2025-03-14T08:00:00,82211.3,83300.0,82211.3,83279.1,23.19076977
2025-03-14T12:00:00,83257.2,85239.8,82695.6,84711.7,28.58141949
2025-03-14T16:00:00,84742.0,84947.8,84023.0,84603.6,160.48063551
2025-03-14T20:00:00,84574.6,84578.7,83754.8,83993.5,7.73777154
2025-03-15T00:00:00,83994.7,84630.9,83994.7,84465.2,9.07459511
2025-03-15T04:00:00,84497.6,84562.3,83853.5,83853.5,4.05032162
2025-03-15T08:00:00,83843.0,84170.4,83698.4,84134.8,3.47618089
2025-03-15T12:00:00,84092.1,84463.9,84054.5,84369.1,6.308839
2025-03-15T16:00:00,84369.1,84495.0,84145.3,84295.1,6.7120566
2025-03-15T20:00:00,84305.0,84452.0,84284.3,84338.5,1.98750231
2025-03-16T00:00:00,84353.2,84390.6,83799.2,84369.1,7.51198603
2025-03-16T04:00:00,84334.5,84431.4,84019.5,84264.1,4.42949276
2025-03-16T08:00:00,84277.4,84294.9,82407.3,82429.1,5.90748959
2025-03-16T12:00:00,82427.1,83426.0,82414.5,83357.0,7.10374473
2025-03-16T16:00:00,83357.0,85153.8,82635.2,83120.5,51.31747492
2025-03-16T20:00:00,83114.1,83470.9,82036.8,82596.6,61.62715587
2025-03-17T00:00:00,82596.7,83726.7,82573.8,83718.5,2.79850239
2025-03-17T04:00:00,83718.5,83821.6,82796.8,83585.3,6.45104501
2025-03-17T08:00:00,83566.1,83744.4,83201.5,83527.0,4.00082983
2025-03-17T12:00:00,83509.0,83944.4,82510.6,83533.7,67.48540235
2025-03-17T16:00:00,83531.1,84700.6,83145.9,84468.6,24.92511306
2025-03-17T20:00:00,84482.3,84487.1,83799.2,84100.0,21.84568746
2025-03-18T00:00:00,84077.1,84077.1,83000.0,83160.0,27.95288177
2025-03-18T04:00:00,83151.7,83218.7,82315.8,83169.9,5.57371492
2025-03-18T08:00:00,83161.5,83437.1,82547.6,82596.4,4.68178947
2025-03-18T12:00:00,82579.6,82729.4,81195.9,81558.1,18.81970042
2025-03-18T16:00:00,81614.8,82425.0,81315.7,82281.5,8.56482707
2025-03-18T20:00:00,82322.9,82794.2,81931.3,82725.4,10.88474612
2025-03-19T00:00:00,82715.3,83213.1,82613.9,83076.3,4.24502147
2025-03-19T04:00:00,83047.5,83354.2,82796.9,83172.5,2.81692281
2025-03-19T08:00:00,83199.9,84038.9,83199.9,83897.7,15.17999165
2025-03-19T12:00:00,83922.4,84870.9,83547.4,84730.6,28.45848544
2025-03-19T16:00:00,84746.8,85900.0,83612.1,85428.3,50.71911696
2025-03-19T20:00:00,85458.3,86963.0,85260.5,86847.1,16.57935681
2025-03-20T00:00:00,86847.1,87404.5,85606.6,85988.0,23.6374305
2025-03-20T04:00:00,85888.6,85955.6,85473.1,85843.7,4.82470365
2025-03-20T08:00:00,85877.2,86262.5,84852.7,85471.9,19.07250227
2025-03-20T12:00:00,85471.9,86477.0,84636.7,84674.1,25.69169404
2025-03-20T16:00:00,84661.8,84895.7,83653.1,84165.0,18.37932987
2025-03-20T20:00:00,84176.6,84608.8,83991.1,84219.5,16.71048986
2025-03-21T00:00:00,84229.4,84813.6,84229.3,84459.6,5.79650574
2025-03-21T04:00:00,84470.8,84806.5,83799.2,83944.9,3.07624868
2025-03-21T08:00:00,83968.9,84269.7,83765.0,84054.9,10.72504613
2025-03-21T12:00:00,84026.0,84331.7,83237.1,83597.9,18.15501921
2025-03-21T16:00:00,83597.9,84386.9,83405.7,84010.2,7.41329659
2025-03-21T20:00:00,83953.7,84522.7,83826.8,84082.4,2.77438861
2025-03-22T00:00:00,84102.5,84320.3,84001.2,84296.1,0.75356323
2025-03-22T04:00:00,84296.1,84406.4,84203.6,84233.5,0.99716773
2025-03-22T08:00:00,84287.2,84497.3,84187.8,84245.2,1.22572841
2025-03-22T12:00:00,84219.3,84267.9,84000.0,84123.9,4.65547763
2025-03-22T16:00:00,84120.7,84300.5,84066.5,84212.0,3.48994171
2025-03-22T20:00:00,84212.0,84212.5,83715.0,83840.5,41.41594215
2025-03-23T00:00:00,83848.3,84245.0,83812.1,84210.1,3.00450931
2025-03-23T04:00:00,84227.3,84315.3,84072.7,84276.7,1.69000947
2025-03-23T08:00:00,84306.9,84964.4,84268.1,84627.2,4.28714932
2025-03-23T12:00:00,84736.8,85220.1,84588.9,85193.1,15.589209
2025-03-23T16:00:00,85200.3,85370.1,84834.8,85014.5,15.4661018
2025-03-23T20:00:00,85002.8,86067.8,84966.3,86067.8,12.90995865
2025-03-24T00:00:00,86082.2,86589.0,85563.3,86503.1,8.0149763
2025-03-24T04:00:00,86562.8,87255.0,86562.8,86911.9,11.94277835
2025-03-24T08:00:00,86908.9,87851.4,86908.9,87686.0,8.53417891
2025-03-24T12:00:00,87686.0,88717.3,87171.0,88320.7,17.50961797
2025-03-24T16:00:00,88355.8,88516.0,87720.2,88295.9,53.54711404
2025-03-24T20:00:00,88242.3,88483.6,87135.9,87479.4,3.68823641
2025-03-25T00:00:00,87479.5,87636.6,86417.2,86528.4,6.12549702
2025-03-25T04:00:00,86455.2,86856.0,86352.2,86472.7,5.65433081
2025-03-25T08:00:00,86571.0,87507.0,86440.0,87420.0,9.06292896
2025-03-25T12:00:00,87414.4,88200.0,86996.6,87858.8,32.09204874
2025-03-25T16:00:00,87823.0,88334.7,87613.0,88207.6,19.99647738
2025-03-25T20:00:00,88121.6,88490.1,87175.7,87491.6,9.5031538
2025-03-26T00:00:00,87414.1,87868.4,87100.0,87152.5,4.85618262
2025-03-26T04:00:00,87122.9,88282.2,87117.1,88190.2,4.57366233
2025-03-26T08:00:00,88166.2,88260.7,87861.8,87953.0,14.64798282
2025-03-26T12:00:00,87982.5,87982.5,86486.9,86742.6,33.95199889
2025-03-26T16:00:00,86723.7,86984.3,85849.6,86569.0,64.97966429
2025-03-26T20:00:00,86616.9,87340.0,86566.7,86901.2,16.80684723
2025-03-27T00:00:00,86935.5,87750.8,86818.5,87648.9,1.83768057
2025-03-27T04:00:00,87704.0,87704.0,87283.7,87385.4,3.8673983
2025-03-27T08:00:00,87385.0,87589.9,86851.5,86895.8,11.90950445
2025-03-27T12:00:00,86896.0,87539.4,85858.0,86990.5,17.10015946
2025-03-27T16:00:00,86974.0,87404.0,86807.4,87037.8,42.04429181
2025-03-27T20:00:00,87043.4,87681.8,86977.0,87226.4,11.0096692
2025-03-28T00:00:00,87206.2,87477.6,86793.5,86793.5,4.25014249
2025-03-28T04:00:00,86787.8,86830.7,85201.4,85201.4,13.20034115
2025-03-28T08:00:00,85342.7,85437.7,84860.4,85101.1,8.96848091
2025-03-28T12:00:00,85222.9,85544.9,83951.3,84020.6,32.0114371
2025-03-28T16:00:00,84046.8,84152.7,83600.0,83850.2,47.71108872
2025-03-28T20:00:00,83786.4,84534.7,83711.5,84396.0,30.34678153
2025-03-29T00:00:00,84396.0,84587.3,83726.9,84204.2,5.70700488
2025-03-29T04:00:00,84164.1,84164.1,83700.0,83700.0,0.85609006
2025-03-29T08:00:00,83729.3,83946.0,82053.7,82269.5,31.02449371
2025-03-29T12:00:00,82278.8,82859.9,82204.0,82409.1,7.99191415
2025-03-29T16:00:00,82432.9,82770.1,81686.6,82770.1,4.5209448
2025-03-29T20:00:00,82693.3,82735.9,82311.4,82636.6,6.45342141
2025-03-30T00:00:00,82628.5,83469.8,82517.4,83092.4,3.91709969
2025-03-30T04:00:00,83092.4,83296.4,82875.7,83089.0,0.85754693
2025-03-30T08:00:00,83074.3,83529.7,83032.5,83090.4,1.83211002
2025-03-30T12:00:00,83146.7,83254.7,82636.9,82734.5,9.98248404
2025-03-30T16:00:00,82718.2,82832.2,82094.8,82584.7,11.36561034
2025-03-30T20:00:00,82575.0,82683.3,81573.2,82348.6,7.24156057
2025-03-31T00:00:00,82366.7,82399.2,81315.8,81527.9,7.39403182
2025-03-31T04:00:00,81548.4,82249.9,81436.1,81884.0,8.95117827
2025-03-31T08:00:00,82000.8,82232.5,81352.1,82140.1,9.46888774
2025-03-31T12:00:00,82225.9,83844.6,81703.1,83399.0,15.99507513
2025-03-31T16:00:00,83531.5,83668.7,82385.9,82395.1,70.07682269
2025-03-31T20:00:00,82442.9,82800.7,82292.8,82552.7,14.2279084
2025-04-01T00:00:00,82540.0,83200.0,82460.9,82971.1,12.21921497
2025-04-01T04:00:00,82985.4,83538.4,82915.7,83474.4,4.20432771
2025-04-01T08:00:00,83547.1,84475.1,83547.1,83958.8,8.86988713
2025-04-01T12:00:00,83996.8,85457.9,82547.5,85281.3,17.51518448
2025-04-01T16:00:00,85350.4,85472.9,84774.4,84970.8,14.60185814
2025-04-01T20:00:00,84920.8,85532.6,84777.7,85191.9,104.89317797
2025-04-02T00:00:00,85185.0,85223.1,84546.4,84601.2,2.71848316
2025-04-02T04:00:00,84583.0,84706.5,83886.2,84417.5,19.40352801
2025-04-02T08:00:00,84417.7,85422.7,84267.5,84564.0,8.44977145
2025-04-02T12:00:00,84651.2,87281.2,84499.0,86700.3,23.9697517
2025-04-02T16:00:00,86776.3,87299.9,86203.3,86934.3,44.69137354
2025-04-02T20:00:00,86884.1,88485.8,82372.6,82503.1,64.72420227
2025-04-03T00:00:00,82515.6,83900.8,82235.5,83549.8,28.12080346
2025-04-03T04:00:00,83474.1,83698.4,83000.7,83451.3,21.45763854
2025-04-03T08:00:00,83451.4,83748.6,83082.0,83082.0,15.24758984
2025-04-03T12:00:00,83122.0,83152.5,81263.8,82068.3,54.51596344
2025-04-03T16:00:00,82045.3,82422.8,81535.7,82003.5,29.45880401
2025-04-03T20:00:00,81969.2,83256.8,81817.5,83147.5,16.12802953
2025-04-04T00:00:00,83151.4,83367.3,82609.5,82807.0,9.85165758
2025-04-04T04:00:00,82819.2,84010.5,82612.4,83988.7,13.06368965
2025-04-04T08:00:00,84020.2,84663.1,81755.1,82689.6,37.74878736
2025-04-04T12:00:00,82491.2,83668.9,81864.1,82886.9,23.2507097
2025-04-04T16:00:00,82928.0,84625.2,82776.3,83900.1,50.80498802
2025-04-04T20:00:00,84000.0,84419.9,83522.9,83875.4,4.21513445
2025-04-05T00:00:00,83899.5,84219.0,83447.5,83681.4,7.5726024
2025-04-05T04:00:00,83657.8,83852.4,83328.2,83480.2,2.43309573
2025-04-05T08:00:00,83537.4,83865.9,83398.4,83480.4,1.56630938
2025-04-05T12:00:00,83450.0,83546.2,82428.5,82617.1,10.12471832
2025-04-05T16:00:00,82623.1,83096.3,82610.1,82815.0,2.44348465
2025-04-05T20:00:00,82932.5,83597.8,82861.1,83569.6,3.87607725
2025-04-06T00:00:00,83531.2,83731.2,83197.4,83328.5,3.16998679
2025-04-06T04:00:00,83352.6,83517.3,83024.6,83024.6,1.66322485
2025-04-06T08:00:00,83000.0,83133.2,82675.0,82761.0,5.21027165
2025-04-06T12:00:00,82896.5,82929.1,82212.4,82692.4,8.81049208
2025-04-06T16:00:00,82550.7,82560.8,78701.7,79650.5,116.78615623
2025-04-06T20:00:00,79527.7,79843.2,77181.1,78423.2,48.80792804
2025-04-07T00:00:00,78425.8,79333.8,77346.4,77647.6,23.63519942
2025-04-07T04:00:00,77681.0,77934.0,74500.0,75140.0,77.3994552
2025-04-07T08:00:00,75228.0,77564.3,75209.1,76724.1,50.08005548
2025-04-07T12:00:00,76751.8,81232.1,75834.7,78556.3,84.92831968
2025-04-07T16:00:00,78500.1,79300.4,77401.0,78124.7,29.56590719
2025-04-07T20:00:00,78243.8,80182.6,78243.8,79256.0,33.96079678
2025-04-08T00:00:00,79143.2,80827.8,78889.5,79914.3,13.04365089
